NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCR;PCR;PERC_PCR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS
BAIX EMPORDA;10;2020-03-21;2020-03-27;Si;;;1925.7221;14;5502.0632;40;42.4242;0;0;4
BAIX EMPORDA;10;2020-03-21;2020-03-27;No;297.236;2.62324;81.7056;106;381.5499;495;26.5152;0;0;2
BAIX EMPORDA;10;2020-03-20;2020-03-26;Si;;;1513.0674;11;4401.6506;32;40.7407;0;0;2
BAIX EMPORDA;10;2020-03-20;2020-03-26;No;310.438;2.87674;83.2472;108;325.2809;422;28.9617;0;0;3
BAIX EMPORDA;10;2020-03-19;2020-03-25;Si;;;1650.6189;12;4264.0990;31;44.4444;0;0;2
BAIX EMPORDA;10;2020-03-19;2020-03-25;No;293.809;3.04936;77.0807;100;336.0722;436;25.7979;0;0;2
BAIX EMPORDA;10;2020-03-18;2020-03-24;No;241.287;3.13031;63.9770;83;332.2182;431;20.7650;0;0;1
BAIX EMPORDA;10;2020-03-18;2020-03-24;Si;;;1237.9642;9;3713.8927;27;40.9091;0;0;0
BAIX EMPORDA;10;2020-03-17;2020-03-23;Si;;;687.7579;5;3026.1348;22;29.4118;0;0;0
BAIX EMPORDA;10;2020-03-17;2020-03-23;No;237.564;3.58373;58.5814;76;291.3654;378;20.0000;0;0;1
BAIX EMPORDA;10;2020-03-16;2020-03-22;Si;;;550.2063;4;2475.9284;18;30.7692;0;0;0
BAIX EMPORDA;10;2020-03-16;2020-03-22;No;198.324;3.78373;43.9360;57;276.7200;359;17.2524;0;0;1
BAIX EMPORDA;10;2020-03-15;2020-03-21;Si;;;550.2063;4;2200.8253;16;33.3333;0;0;0
BAIX EMPORDA;10;2020-03-15;2020-03-21;No;180.016;3.95833;38.5403;50;259.7622;337;15.7895;0;0;1
BAIX EMPORDA;10;2020-03-14;2020-03-20;Si;;;412.6547;3;1650.6189;12;33.3333;0;0;0
BAIX EMPORDA;10;2020-03-14;2020-03-20;No;146.454;3.95833;31.6031;41;225.0759;292;13.4328;0;0;1
BAIX EMPORDA;10;2020-03-13;2020-03-19;No;113.212;4.19643;24.6658;32;178.8274;232;12.6168;0;0;0
BAIX EMPORDA;10;2020-03-13;2020-03-19;Si;;;412.6547;3;962.8610;7;60.0000;0;0;0
BAIX EMPORDA;10;2020-03-12;2020-03-18;Si;;;137.5515;1;550.2063;4;50.0000;0;0;0
BAIX EMPORDA;10;2020-03-12;2020-03-18;No;81.7607;3.92857;19.2701;25;131.0373;170;12.1019;0;0;0
BAIX EMPORDA;10;2020-03-11;2020-03-17;Si;;;137.5515;1;275.1031;2;100.0000;0;0;0
BAIX EMPORDA;10;2020-03-11;2020-03-17;No;54.397;3.71429;13.1037;17;88.6429;115;13.0841;0;0;0
BAIX EMPORDA;10;2020-03-10;2020-03-16;Si;;;137.5515;1;275.1031;2;100.0000;0;0;0
BAIX EMPORDA;10;2020-03-10;2020-03-16;No;29.0705;3.14286;7.7080;10;65.5186;85;11.6883;0;0;0
BAIX EMPORDA;10;2020-03-09;2020-03-15;No;25.1063;2.71429;8.4788;11;46.2484;60;14.8148;0;0;0
BAIX EMPORDA;10;2020-03-09;2020-03-15;Si;;;137.5515;1;275.1031;2;100.0000;0;0;0
BAIX EMPORDA;10;2020-03-08;2020-03-14;No;16.5173;2.14286;6.9372;9;33.1447;43;17.0732;0;0;0
BAIX EMPORDA;10;2020-03-08;2020-03-14;Si;;;137.5515;1;137.5515;1;100.0000;0;0;0
BAIX EMPORDA;10;2020-03-07;2020-03-13;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-03-07;2020-03-13;No;;;5.3956;7;24.6658;32;20.0000;0;0;0
BAIX EMPORDA;10;2020-03-06;2020-03-12;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-03-06;2020-03-12;No;;;2.3124;3;11.5621;15;7.1429;0;0;0
BAIX EMPORDA;10;2020-03-05;2020-03-11;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-03-05;2020-03-11;No;;;1.5416;2;6.1664;8;12.5000;0;0;0
BAIX EMPORDA;10;2020-03-04;2020-03-10;No;;;1.5416;2;6.1664;8;0.0000;0;0;0
BAIX EMPORDA;10;2020-03-04;2020-03-10;Si;;;0.0000;0;137.5515;1;0.0000;0;0;0
BAIX EMPORDA;10;2020-03-03;2020-03-09;Si;;;0.0000;0;137.5515;1;0.0000;0;0;0
BAIX EMPORDA;10;2020-03-03;2020-03-09;No;;;1.5416;2;4.6248;6;0.0000;0;0;0
BAIX EMPORDA;10;2020-03-02;2020-03-08;No;;;0.7708;1;3.0832;4;0.0000;0;0;0
BAIX EMPORDA;10;2020-03-02;2020-03-08;Si;;;0.0000;0;137.5515;1;0.0000;0;0;0
BAIX EMPORDA;10;2020-03-01;2020-03-07;Si;;;0.0000;0;137.5515;1;0.0000;0;0;0
BAIX EMPORDA;10;2020-03-01;2020-03-07;No;;;0.7708;1;3.8540;5;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-29;2020-03-06;Si;;;0.0000;0;137.5515;1;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-29;2020-03-06;No;;;0.7708;1;2.3124;3;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-28;2020-03-05;Si;;;0.0000;0;137.5515;1;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-28;2020-03-05;No;;;0.0000;0;2.3124;3;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-27;2020-03-04;No;;;0.0000;0;2.3124;3;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-27;2020-03-04;Si;;;0.0000;0;137.5515;1;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-26;2020-03-03;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-26;2020-03-03;No;;;0.0000;0;0.7708;1;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-25;2020-03-02;No;;;0.0000;0;0.7708;1;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-25;2020-03-02;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-24;2020-03-01;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-24;2020-03-01;No;;;0.0000;0;0.7708;1;0.0000;0;0;0
BAIX LLOBREGAT;11;2020-09-22;2020-09-28;Si;;;103.7805;7;8005.9303;540;1.4085;8;0;3
BAIX LLOBREGAT;11;2020-09-22;2020-09-28;No;144.703;1.09031;66.9087;547;1508.9336;12336;4.5353;29;1;2
BAIX LLOBREGAT;11;2020-09-21;2020-09-27;Si;;;74.1289;5;7664.9369;517;0.8386;8;0;4
BAIX LLOBREGAT;11;2020-09-21;2020-09-27;No;141.821;1.0686;64.3400;526;1473.5832;12047;4.5342;26;2;2
BAIX LLOBREGAT;11;2020-09-20;2020-09-26;Si;;;59.3031;4;7650.1111;516;0.8386;5;0;4
BAIX LLOBREGAT;11;2020-09-20;2020-09-26;No;136.176;1.02986;63.6061;520;1472.7270;12040;4.5176;25;1;3
BAIX LLOBREGAT;11;2020-09-19;2020-09-25;No;133.567;1.01107;63.1168;516;1467.5896;11998;4.4674;28;1;4
BAIX LLOBREGAT;11;2020-09-19;2020-09-25;Si;;;74.1289;5;7605.6338;513;1.0549;6;0;5
BAIX LLOBREGAT;11;2020-09-18;2020-09-24;No;144.425;1.18904;59.6919;488;1335.1175;10915;4.4907;30;2;2
BAIX LLOBREGAT;11;2020-09-18;2020-09-24;Si;;;311.3417;21;9132.6908;616;3.6778;6;0;4
BAIX LLOBREGAT;11;2020-09-17;2020-09-23;Si;;;326.1675;22;8836.1749;596;4.0219;5;0;3
BAIX LLOBREGAT;11;2020-09-17;2020-09-23;No;163.022;1.27415;65.3186;534;1439.9453;11772;4.8097;28;3;4
BAIX LLOBREGAT;11;2020-09-16;2020-09-22;Si;;;311.3417;21;8717.5685;588;3.9179;2;0;4
BAIX LLOBREGAT;11;2020-09-16;2020-09-22;No;170.017;1.29659;64.2177;525;1344.4138;10991;5.0665;27;5;5
BAIX LLOBREGAT;11;2020-09-15;2020-09-21;Si;;;281.6901;19;7146.0340;482;4.3880;3;0;4
BAIX LLOBREGAT;11;2020-09-15;2020-09-21;No;175.741;1.29087;65.8079;538;1303.3144;10655;5.3380;33;5;5
BAIX LLOBREGAT;11;2020-09-14;2020-09-20;No;185.015;1.28183;68.3766;559;1255.8545;10267;5.3967;33;5;5
BAIX LLOBREGAT;11;2020-09-14;2020-09-20;Si;;;296.5159;20;5411.4158;365;6.6038;4;0;4
BAIX LLOBREGAT;11;2020-09-13;2020-09-19;Si;;;296.5159;20;5455.8932;368;6.5625;4;0;4
BAIX LLOBREGAT;11;2020-09-13;2020-09-19;No;179.631;1.23928;68.6212;561;1248.8823;10210;5.4487;34;7;4
BAIX LLOBREGAT;11;2020-09-12;2020-09-18;Si;;;281.6901;19;5470.7190;369;6.2305;4;0;3
BAIX LLOBREGAT;11;2020-09-12;2020-09-18;No;170.526;1.16175;68.9882;564;1241.2984;10148;5.5397;32;7;3
BAIX LLOBREGAT;11;2020-09-11;2020-09-17;Si;;;44.4773;3;3261.6753;220;2.1164;5;0;3
BAIX LLOBREGAT;11;2020-09-11;2020-09-17;No;135.778;0.876796;61.7713;505;1022.2242;8357;5.7249;30;7;3
BAIX LLOBREGAT;11;2020-09-10;2020-09-16;Si;;;44.4773;3;4403.2616;297;1.5094;8;0;3
BAIX LLOBREGAT;11;2020-09-10;2020-09-16;No;125.064;0.79629;62.6275;512;1062.9566;8690;5.9456;31;7;1
BAIX LLOBREGAT;11;2020-09-09;2020-09-15;No;126.496;0.772327;66.9087;547;1071.7636;8762;6.3779;31;7;0
BAIX LLOBREGAT;11;2020-09-09;2020-09-15;Si;;;88.9547;6;6004.4477;405;1.6349;7;0;2
BAIX LLOBREGAT;11;2020-09-08;2020-09-14;Si;;;133.4321;9;7531.5048;508;1.9190;6;0;3
BAIX LLOBREGAT;11;2020-09-08;2020-09-14;No;131.878;0.796263;70.3337;575;1098.9185;8984;6.6229;25;8;0
BAIX LLOBREGAT;11;2020-09-07;2020-09-13;Si;;;118.6063;8;6760.5633;456;2.6190;6;0;1
BAIX LLOBREGAT;11;2020-09-07;2020-09-13;No;139.17;0.817354;75.9604;621;1140.3848;9323;6.8718;33;9;1
BAIX LLOBREGAT;11;2020-09-06;2020-09-12;Si;;;118.6063;8;6849.5181;462;2.8169;7;0;2
BAIX LLOBREGAT;11;2020-09-06;2020-09-12;No;150.715;0.887073;76.3273;624;1132.4341;9258;6.9571;32;9;1
BAIX LLOBREGAT;11;2020-09-05;2020-09-11;No;170.209;1.00253;77.7952;636;1131.7002;9252;7.0952;35;11;2
BAIX LLOBREGAT;11;2020-09-05;2020-09-11;Si;;;148.2579;10;6849.5181;462;3.2710;8;0;2
BAIX LLOBREGAT;11;2020-09-04;2020-09-10;No;213.76;1.18398;93.0851;761;1433.4624;11719;6.9244;37;10;2
BAIX LLOBREGAT;11;2020-09-04;2020-09-10;Si;;;207.5611;14;9162.3424;618;3.2086;8;0;2
BAIX LLOBREGAT;11;2020-09-03;2020-09-09;Si;;;192.7353;13;8361.7494;564;3.3333;5;0;2
BAIX LLOBREGAT;11;2020-09-03;2020-09-09;No;222.489;1.22321;94.4306;772;1483.3688;12127;6.6937;33;9;2
BAIX LLOBREGAT;11;2020-09-02;2020-09-08;No;230.266;1.22558;96.8770;792;1570.0933;12836;6.3118;32;10;2
BAIX LLOBREGAT;11;2020-09-02;2020-09-08;Si;;;177.9095;12;7561.1564;510;3.6797;5;0;2
BAIX LLOBREGAT;11;2020-09-01;2020-09-07;No;224.597;1.20879;95.2869;779;1633.0879;13351;5.9283;31;11;2
BAIX LLOBREGAT;11;2020-09-01;2020-09-07;Si;;;177.9095;12;6182.3573;417;4.6070;5;0;2
BAIX LLOBREGAT;11;2020-08-31;2020-09-06;Si;;;207.5611;14;6478.8732;437;4.1237;5;0;2
BAIX LLOBREGAT;11;2020-08-31;2020-09-06;No;221.899;1.19427;94.3083;771;1668.9275;13644;5.8109;30;10;1
BAIX LLOBREGAT;11;2020-08-30;2020-09-05;Si;;;207.5611;14;6375.0926;430;3.9370;4;0;2
BAIX LLOBREGAT;11;2020-08-30;2020-09-05;No;216.297;1.16565;93.5744;765;1670.3953;13656;5.7233;31;9;1
BAIX LLOBREGAT;11;2020-08-29;2020-09-04;Si;;;177.9095;12;7501.8532;506;2.8953;3;0;3
BAIX LLOBREGAT;11;2020-08-29;2020-09-04;No;206.189;1.11338;91.9842;752;1681.7710;13749;5.5535;36;10;0
BAIX LLOBREGAT;11;2020-08-28;2020-09-03;No;193.381;1.06104;87.4584;715;1663.6677;13601;5.1464;36;11;0
BAIX LLOBREGAT;11;2020-08-28;2020-09-03;Si;;;163.0837;11;8287.6204;559;2.6000;2;0;3
BAIX LLOBREGAT;11;2020-08-27;2020-09-02;Si;;;237.2127;16;8658.2653;584;3.4884;2;0;3
BAIX LLOBREGAT;11;2020-08-27;2020-09-02;No;192.684;1.06292;87.4584;715;1654.7384;13528;5.2548;42;12;0
BAIX LLOBREGAT;11;2020-08-26;2020-09-01;Si;;;222.3869;15;8332.0978;562;3.2323;2;0;3
BAIX LLOBREGAT;11;2020-08-26;2020-09-01;No;195.098;1.09546;91.0057;744;1662.5669;13592;5.5202;43;10;1
BAIX LLOBREGAT;11;2020-08-25;2020-08-31;Si;;;311.3417;21;9325.4262;629;2.8623;2;0;2
BAIX LLOBREGAT;11;2020-08-25;2020-08-31;No;197.544;1.12308;90.5164;740;1633.9441;13358;5.5988;48;8;1
BAIX LLOBREGAT;11;2020-08-24;2020-08-30;Si;;;385.4707;26;9592.2905;647;3.4602;1;0;2
BAIX LLOBREGAT;11;2020-08-24;2020-08-30;No;194.572;1.1679;91.4950;748;1608.3793;13149;5.7185;42;8;1
BAIX LLOBREGAT;11;2020-08-23;2020-08-29;No;204.173;1.22643;91.9842;752;1611.3150;13173;5.7534;41;7;4
BAIX LLOBREGAT;11;2020-08-23;2020-08-29;Si;;;385.4707;26;9636.7679;650;3.4305;2;1;1
BAIX LLOBREGAT;11;2020-08-22;2020-08-28;Si;;;415.1223;28;9236.4714;623;3.9146;1;1;0
BAIX LLOBREGAT;11;2020-08-22;2020-08-28;No;224.279;1.32578;93.2074;762;1609.9695;13162;5.8091;38;4;4
BAIX LLOBREGAT;11;2020-08-21;2020-08-27;Si;;;415.1223;28;7116.3825;480;5.0000;3;1;0
BAIX LLOBREGAT;11;2020-08-21;2020-08-27;No;219.276;1.29154;94.7976;775;1484.3473;12135;6.5297;39;5;4
BAIX LLOBREGAT;11;2020-08-20;2020-08-26;Si;;;370.6449;25;6167.5315;416;5.0802;3;1;0
BAIX LLOBREGAT;11;2020-08-20;2020-08-26;No;210.952;1.25334;93.8190;767;1349.3066;11031;6.8107;38;5;4
BAIX LLOBREGAT;11;2020-08-19;2020-08-25;No;191.523;1.20536;87.0914;712;1220.8711;9981;6.9449;41;4;3
BAIX LLOBREGAT;11;2020-08-19;2020-08-25;Si;;;370.6449;25;5796.8865;391;5.6657;3;1;0
BAIX LLOBREGAT;11;2020-08-18;2020-08-24;No;183.335;1.17004;85.3790;698;1096.5945;8965;7.4388;41;7;3
BAIX LLOBREGAT;11;2020-08-18;2020-08-24;Si;;;252.0385;17;5648.6286;381;5.6426;3;1;0
BAIX LLOBREGAT;11;2020-08-17;2020-08-23;Si;;;133.4321;9;4788.7323;323;3.8610;3;1;0
BAIX LLOBREGAT;11;2020-08-17;2020-08-23;No;170.704;1.13;75.1041;614;991.6443;8107;7.5129;46;7;3
BAIX LLOBREGAT;11;2020-08-16;2020-08-22;Si;;;133.4321;9;4684.9518;316;3.9683;2;0;0
BAIX LLOBREGAT;11;2020-08-16;2020-08-22;No;166.559;1.11339;74.4925;609;999.4728;8171;7.5163;49;8;0
BAIX LLOBREGAT;11;2020-08-15;2020-08-21;Si;;;103.7805;7;3869.5329;261;4.0609;2;0;0
BAIX LLOBREGAT;11;2020-08-15;2020-08-21;No;162.115;1.08368;75.9604;621;988.9533;8085;7.9219;49;9;0
BAIX LLOBREGAT;11;2020-08-14;2020-08-20;No;160.008;1.06178;74.9818;613;978.1892;7997;7.9969;48;8;1
BAIX LLOBREGAT;11;2020-08-14;2020-08-20;Si;;;74.1289;5;3439.5848;232;4.7619;1;0;0
BAIX LLOBREGAT;11;2020-08-13;2020-08-19;No;156.093;1.05289;74.4925;609;989.9318;8093;7.8109;45;7;1
BAIX LLOBREGAT;11;2020-08-13;2020-08-19;Si;;;118.6063;8;5025.9451;339;2.6616;2;0;1
BAIX LLOBREGAT;11;2020-08-12;2020-08-18;Si;;;118.6063;8;6034.0993;407;3.5831;3;0;1
BAIX LLOBREGAT;11;2020-08-12;2020-08-18;No;157.387;1.04185;71.8015;587;982.3480;8031;7.7064;39;8;1
BAIX LLOBREGAT;11;2020-08-11;2020-08-17;Si;;;148.2579;10;6034.0993;407;3.9877;5;0;1
BAIX LLOBREGAT;11;2020-08-11;2020-08-17;No;159.726;1.03718;71.3122;583;988.4640;8081;7.4942;42;6;1
BAIX LLOBREGAT;11;2020-08-10;2020-08-16;Si;;;237.2127;16;6893.9955;465;4.0323;5;0;1
BAIX LLOBREGAT;11;2020-08-10;2020-08-16;No;165.624;1.02734;75.9604;621;1003.3870;8203;7.8276;41;6;2
BAIX LLOBREGAT;11;2020-08-09;2020-08-15;No;161.94;1.00144;75.1041;614;989.4426;8089;7.7232;38;5;2
BAIX LLOBREGAT;11;2020-08-09;2020-08-15;Si;;;237.2127;16;6923.6471;467;4.0107;5;0;1
BAIX LLOBREGAT;11;2020-08-08;2020-08-14;Si;;;237.2127;16;7857.6723;530;3.4325;6;0;2
BAIX LLOBREGAT;11;2020-08-08;2020-08-14;No;152.79;0.941298;73.6363;602;998.7388;8165;7.3305;35;6;3
BAIX LLOBREGAT;11;2020-08-07;2020-08-13;Si;;;326.1675;22;8435.8784;569;4.0179;5;0;2
BAIX LLOBREGAT;11;2020-08-07;2020-08-13;No;155.313;0.95182;75.7157;619;1001.9191;8191;7.5077;36;7;2
BAIX LLOBREGAT;11;2020-08-06;2020-08-12;Si;;;266.8643;18;6908.8213;466;5.0562;4;0;1
BAIX LLOBREGAT;11;2020-08-06;2020-08-12;No;158.172;0.959279;73.7586;603;990.5434;8098;7.6624;41;8;3
BAIX LLOBREGAT;11;2020-08-05;2020-08-11;Si;;;296.5159;20;6953.2987;469;4.5455;3;0;2
BAIX LLOBREGAT;11;2020-08-05;2020-08-11;No;168.391;0.986139;79.2630;648;987.1185;8070;8.1906;49;9;3
BAIX LLOBREGAT;11;2020-08-04;2020-08-10;No;174.585;0.998803;82.6879;676;1006.3226;8227;9.0306;43;10;3
BAIX LLOBREGAT;11;2020-08-04;2020-08-10;Si;;;252.0385;17;6152.7057;415;4.2904;1;0;3
BAIX LLOBREGAT;11;2020-08-03;2020-08-09;Si;;;163.0837;11;5945.1445;401;3.6304;3;0;4
BAIX LLOBREGAT;11;2020-08-03;2020-08-09;No;179.968;1.01468;85.2567;697;978.9231;8003;9.1052;48;10;4
BAIX LLOBREGAT;11;2020-08-02;2020-08-08;Si;;;163.0837;11;6152.7057;415;3.4700;3;0;5
BAIX LLOBREGAT;11;2020-08-02;2020-08-08;No;183.432;1.01737;86.6022;708;978.8008;8002;9.3414;50;10;5
BAIX LLOBREGAT;11;2020-08-01;2020-08-07;Si;;;163.0837;11;5381.7642;363;4.1825;4;0;4
BAIX LLOBREGAT;11;2020-08-01;2020-08-07;No;188.178;1.03947;88.6816;725;1008.6467;8246;9.4505;50;9;5
BAIX LLOBREGAT;11;2020-07-31;2020-08-06;No;189.384;1.05468;87.4584;715;1011.2154;8267;9.1070;52;7;7
BAIX LLOBREGAT;11;2020-07-31;2020-08-06;Si;;;74.1289;5;4744.2550;320;2.0243;6;0;4
BAIX LLOBREGAT;11;2020-07-30;2020-08-05;No;198.581;1.06317;91.1280;745;1048.0336;8568;8.9627;52;7;6
BAIX LLOBREGAT;11;2020-07-30;2020-08-05;Si;;;177.9095;12;5648.6286;381;4.1270;7;0;5
BAIX LLOBREGAT;11;2020-07-29;2020-08-04;Si;;;237.2127;16;5530.0222;373;5.4313;9;0;4
BAIX LLOBREGAT;11;2020-07-29;2020-08-04;No;197.362;1.05872;91.4950;748;1106.1354;9043;8.6562;51;7;6
BAIX LLOBREGAT;11;2020-07-28;2020-08-03;Si;;;237.2127;16;6345.4410;428;4.7887;10;0;4
BAIX LLOBREGAT;11;2020-07-28;2020-08-03;No;197.176;1.06191;92.1065;753;1124.1163;9190;8.2178;56;6;8
BAIX LLOBREGAT;11;2020-07-27;2020-08-02;Si;;;237.2127;16;6182.3573;417;5.1205;10;0;6
BAIX LLOBREGAT;11;2020-07-27;2020-08-02;No;196.925;1.0683;92.1065;753;1118.4896;9144;8.2317;54;7;6
BAIX LLOBREGAT;11;2020-07-26;2020-08-01;No;199.0;1.08243;93.6967;766;1167.1728;9542;8.1195;64;9;7
BAIX LLOBREGAT;11;2020-07-26;2020-08-01;Si;;;237.2127;16;6864.3439;463;5.0000;10;0;8
BAIX LLOBREGAT;11;2020-07-25;2020-07-31;No;206.292;1.1403;92.3512;755;1150.7820;9408;7.9069;71;10;8
BAIX LLOBREGAT;11;2020-07-25;2020-07-31;Si;;;237.2127;16;7531.5048;508;4.4041;9;0;9
BAIX LLOBREGAT;11;2020-07-24;2020-07-30;Si;;;266.8643;18;7205.3372;486;5.1913;8;0;10
BAIX LLOBREGAT;11;2020-07-24;2020-07-30;No;229.255;1.31157;92.1065;753;1180.7503;9653;7.9513;83;11;6
BAIX LLOBREGAT;11;2020-07-23;2020-07-29;Si;;;177.9095;12;7234.9888;488;4.3956;9;0;9
BAIX LLOBREGAT;11;2020-07-23;2020-07-29;No;243.296;1.43095;95.6538;782;1171.3317;9576;8.3745;86;14;6
BAIX LLOBREGAT;11;2020-07-22;2020-07-28;Si;;;163.0837;11;7739.0659;522;2.8736;7;0;9
BAIX LLOBREGAT;11;2020-07-22;2020-07-28;No;244.812;1.53013;94.9199;776;1122.2816;9175;8.3585;88;13;6
BAIX LLOBREGAT;11;2020-07-21;2020-07-27;No;243.235;1.61668;93.5744;765;1089.6222;8908;8.3747;80;14;5
BAIX LLOBREGAT;11;2020-07-21;2020-07-27;Si;;;163.0837;11;7368.4210;497;3.1348;7;0;9
BAIX LLOBREGAT;11;2020-07-20;2020-07-26;Si;;;326.1675;22;7946.6271;536;5.4496;5;0;7
BAIX LLOBREGAT;11;2020-07-20;2020-07-26;No;237.526;1.68271;92.2289;754;1089.7446;8909;8.1826;81;20;5
BAIX LLOBREGAT;11;2020-07-19;2020-07-25;Si;;;326.1675;22;7071.9051;477;5.7803;6;0;4
BAIX LLOBREGAT;11;2020-07-19;2020-07-25;No;236.79;1.72996;90.1494;737;1048.6452;8573;8.2026;67;18;3
BAIX LLOBREGAT;11;2020-07-18;2020-07-24;Si;;;340.9933;23;6449.2216;435;6.9079;7;0;4
BAIX LLOBREGAT;11;2020-07-18;2020-07-24;No;242.583;1.82111;88.5593;724;1041.1837;8512;8.3374;62;17;2
BAIX LLOBREGAT;11;2020-07-17;2020-07-23;Si;;;355.8191;24;6582.6538;444;7.2131;10;0;3
BAIX LLOBREGAT;11;2020-07-17;2020-07-23;No;240.509;1.9801;82.6879;676;969.3822;7925;8.1116;57;17;2
BAIX LLOBREGAT;11;2020-07-16;2020-07-22;No;222.702;2.13442;74.3702;608;901.1279;7367;7.3272;55;13;2
BAIX LLOBREGAT;11;2020-07-16;2020-07-22;Si;;;355.8191;24;5544.8480;374;7.3469;8;0;3
BAIX LLOBREGAT;11;2020-07-15;2020-07-21;Si;;;667.1608;45;5263.1578;355;15.1203;9;0;3
BAIX LLOBREGAT;11;2020-07-15;2020-07-21;No;204.293;2.27853;65.0739;532;850.7322;6955;6.8058;50;14;3
BAIX LLOBREGAT;11;2020-07-14;2020-07-20;Si;;;681.9866;46;5322.4610;359;14.9007;9;0;2
BAIX LLOBREGAT;11;2020-07-14;2020-07-20;No;188.001;2.42807;56.8785;465;767.5549;6275;6.6786;65;16;2
BAIX LLOBREGAT;11;2020-07-13;2020-07-19;Si;;;563.3802;38;4714.6034;318;14.2857;10;0;1
BAIX LLOBREGAT;11;2020-07-13;2020-07-19;No;160.15;2.52269;48.9278;400;711.5326;5817;6.4675;57;10;2
BAIX LLOBREGAT;11;2020-07-12;2020-07-18;No;156.57;2.58066;46.7260;382;695.6311;5687;6.3061;59;10;2
BAIX LLOBREGAT;11;2020-07-12;2020-07-18;Si;;;563.3802;38;4773.9065;322;14.2857;10;0;1
BAIX LLOBREGAT;11;2020-07-11;2020-07-17;No;157.098;2.73843;44.6466;365;667.7422;5459;6.0232;59;9;2
BAIX LLOBREGAT;11;2020-07-11;2020-07-17;Si;;;548.5544;37;4699.7776;317;14.0684;9;0;0
BAIX LLOBREGAT;11;2020-07-10;2020-07-16;Si;;;489.2512;33;4462.5648;301;12.7907;6;0;0
BAIX LLOBREGAT;11;2020-07-10;2020-07-16;No;128.795;2.63234;38.7752;317;595.2067;4866;5.3140;54;9;2
BAIX LLOBREGAT;11;2020-07-09;2020-07-15;Si;;;459.5997;31;4388.4358;296;12.2530;6;0;0
BAIX LLOBREGAT;11;2020-07-09;2020-07-15;No;97.3485;2.50269;29.9682;245;547.9914;4480;4.8000;51;9;2
BAIX LLOBREGAT;11;2020-07-08;2020-07-14;Si;;;59.3031;4;3380.2816;228;2.1053;7;0;1
BAIX LLOBREGAT;11;2020-07-08;2020-07-14;No;77.6187;2.39455;24.5862;201;495.0270;4047;4.4106;50;9;2
BAIX LLOBREGAT;11;2020-07-07;2020-07-13;No;62.656;2.37144;20.5496;168;476.1898;3893;3.2411;39;5;2
BAIX LLOBREGAT;11;2020-07-07;2020-07-13;Si;;;74.1289;5;2979.9851;201;2.9070;8;0;1
BAIX LLOBREGAT;11;2020-07-06;2020-07-12;No;44.7809;2.28811;14.5560;119;460.4106;3764;2.5564;37;3;2
BAIX LLOBREGAT;11;2020-07-06;2020-07-12;Si;;;29.6515;2;2802.0756;189;1.2821;10;0;1
BAIX LLOBREGAT;11;2020-07-05;2020-07-11;Si;;;29.6515;2;2772.4240;187;1.2903;10;0;1
BAIX LLOBREGAT;11;2020-07-05;2020-07-11;No;43.2021;2.27865;13.9444;114;455.7625;3726;2.4437;37;4;2
BAIX LLOBREGAT;11;2020-07-04;2020-07-10;Si;;;29.6515;2;2727.9466;184;1.3245;12;0;1
BAIX LLOBREGAT;11;2020-07-04;2020-07-10;No;37.3586;2.13579;12.7212;104;441.3288;3608;2.4376;35;5;1
BAIX LLOBREGAT;11;2020-07-03;2020-07-09;Si;;;29.6515;2;3024.4625;204;1.2422;11;0;1
BAIX LLOBREGAT;11;2020-07-03;2020-07-09;No;27.8332;1.83504;10.1525;83;432.0325;3532;2.0099;30;4;1
BAIX LLOBREGAT;11;2020-07-02;2020-07-08;No;23.5991;1.59446;8.9293;73;420.2898;3436;1.7097;29;5;1
BAIX LLOBREGAT;11;2020-07-02;2020-07-08;Si;;;29.6515;2;2950.3335;199;1.3072;12;0;1
BAIX LLOBREGAT;11;2020-07-01;2020-07-07;Si;;;29.6515;2;3068.9399;207;1.2658;10;0;0
BAIX LLOBREGAT;11;2020-07-01;2020-07-07;No;18.3103;1.39899;7.8284;64;421.7577;3448;1.4072;33;5;2
